"version_season","season_name","season","episode","day","castaway","vote","voted_out"
"US01","Survivor: Borneo",1,1,3,"Sonja","Rudy","Sonja"
"US01","Survivor: Borneo",1,1,3,"Stacey","Rudy","Sonja"
"US01","Survivor: Borneo",1,1,3,"Dirk","Sonja","Sonja"
"US01","Survivor: Borneo",1,1,3,"Sean","Sonja","Sonja"
"US01","Survivor: Borneo",1,1,3,"Sue","Sonja","Sonja"
"US01","Survivor: Borneo",1,1,3,"Rudy","Sonja","Sonja"
"US01","Survivor: Borneo",1,1,3,"Kelly","Rudy","Sonja"
"US01","Survivor: Borneo",1,1,3,"Richard","Stacey","Sonja"
"US01","Survivor: Borneo",1,2,6,"B.B.","Ramona","B.B."
"US01","Survivor: Borneo",1,2,6,"Ramona","B.B.","B.B."
"US01","Survivor: Borneo",1,2,6,"Joel","B.B.","B.B."
"US01","Survivor: Borneo",1,2,6,"Gretchen","B.B.","B.B."
"US01","Survivor: Borneo",1,2,6,"Greg","Ramona","B.B."
"US01","Survivor: Borneo",1,2,6,"Jenna","B.B.","B.B."
"US01","Survivor: Borneo",1,2,6,"Gervase","B.B.","B.B."
"US01","Survivor: Borneo",1,2,6,"Colleen","B.B.","B.B."
"US01","Survivor: Borneo",1,3,9,"Stacey","Rudy","Stacey"
"US01","Survivor: Borneo",1,3,9,"Dirk","Stacey","Stacey"
"US01","Survivor: Borneo",1,3,9,"Sean","Stacey","Stacey"
"US01","Survivor: Borneo",1,3,9,"Sue","Stacey","Stacey"
"US01","Survivor: Borneo",1,3,9,"Rudy","Stacey","Stacey"
"US01","Survivor: Borneo",1,3,9,"Kelly","Rudy","Stacey"
"US01","Survivor: Borneo",1,3,9,"Richard","Stacey","Stacey"
"US01","Survivor: Borneo",1,4,12,"Ramona","Colleen","Ramona"
"US01","Survivor: Borneo",1,4,12,"Joel","Ramona","Ramona"
"US01","Survivor: Borneo",1,4,12,"Gretchen","Ramona","Ramona"
"US01","Survivor: Borneo",1,4,12,"Greg","Jenna","Ramona"
"US01","Survivor: Borneo",1,4,12,"Jenna","Ramona","Ramona"
"US01","Survivor: Borneo",1,4,12,"Gervase","Colleen","Ramona"
"US01","Survivor: Borneo",1,4,12,"Colleen","Ramona","Ramona"
"US01","Survivor: Borneo",1,5,15,"Dirk","Sue","Dirk"
"US01","Survivor: Borneo",1,5,15,"Sean","Rudy","Dirk"
"US01","Survivor: Borneo",1,5,15,"Sue","Dirk","Dirk"
"US01","Survivor: Borneo",1,5,15,"Rudy","Dirk","Dirk"
"US01","Survivor: Borneo",1,5,15,"Kelly","Dirk","Dirk"
"US01","Survivor: Borneo",1,5,15,"Richard","Dirk","Dirk"
"US01","Survivor: Borneo",1,6,18,"Joel","Jenna","Joel"
"US01","Survivor: Borneo",1,6,18,"Gretchen","Joel","Joel"
"US01","Survivor: Borneo",1,6,18,"Greg","Joel","Joel"
"US01","Survivor: Borneo",1,6,18,"Jenna","Joel","Joel"
"US01","Survivor: Borneo",1,6,18,"Gervase","Jenna","Joel"
"US01","Survivor: Borneo",1,6,18,"Colleen","Joel","Joel"
"US01","Survivor: Borneo",1,7,21,"Gretchen","Rudy","Gretchen"
"US01","Survivor: Borneo",1,7,21,"Greg","Jenna","Gretchen"
"US01","Survivor: Borneo",1,7,21,"Jenna","Gervase","Gretchen"
"US01","Survivor: Borneo",1,7,21,"Gervase","Sue","Gretchen"
"US01","Survivor: Borneo",1,7,21,"Colleen","Richard","Gretchen"
"US01","Survivor: Borneo",1,7,21,"Sean","Colleen","Gretchen"
"US01","Survivor: Borneo",1,7,21,"Sue","Gretchen","Gretchen"
"US01","Survivor: Borneo",1,7,21,"Rudy","Gretchen","Gretchen"
"US01","Survivor: Borneo",1,7,21,"Kelly","Gretchen","Gretchen"
"US01","Survivor: Borneo",1,7,21,"Richard","Gretchen","Gretchen"
"US01","Survivor: Borneo",1,8,24,"Greg","Jenna","Greg"
"US01","Survivor: Borneo",1,8,24,"Jenna","Greg","Greg"
"US01","Survivor: Borneo",1,8,24,"Gervase","Jenna","Greg"
"US01","Survivor: Borneo",1,8,24,"Colleen","Jenna","Greg"
"US01","Survivor: Borneo",1,8,24,"Sean","Greg","Greg"
"US01","Survivor: Borneo",1,8,24,"Sue","Greg","Greg"
"US01","Survivor: Borneo",1,8,24,"Rudy","Greg","Greg"
"US01","Survivor: Borneo",1,8,24,"Kelly","Greg","Greg"
"US01","Survivor: Borneo",1,8,24,"Richard","Greg","Greg"
"US01","Survivor: Borneo",1,9,27,"Jenna","Richard","Jenna"
"US01","Survivor: Borneo",1,9,27,"Gervase","Richard","Jenna"
"US01","Survivor: Borneo",1,9,27,"Colleen","Richard","Jenna"
"US01","Survivor: Borneo",1,9,27,"Sean","Jenna","Jenna"
"US01","Survivor: Borneo",1,9,27,"Sue","Jenna","Jenna"
"US01","Survivor: Borneo",1,9,27,"Rudy","Jenna","Jenna"
"US01","Survivor: Borneo",1,9,27,"Kelly","Sean","Jenna"
"US01","Survivor: Borneo",1,9,27,"Richard","Jenna","Jenna"
"US01","Survivor: Borneo",1,10,30,"Gervase","Sean","Gervase"
"US01","Survivor: Borneo",1,10,30,"Colleen","Sean","Gervase"
"US01","Survivor: Borneo",1,10,30,"Sean","Gervase","Gervase"
"US01","Survivor: Borneo",1,10,30,"Sue","Gervase","Gervase"
"US01","Survivor: Borneo",1,10,30,"Rudy","Gervase","Gervase"
"US01","Survivor: Borneo",1,10,30,"Kelly","Gervase","Gervase"
"US01","Survivor: Borneo",1,10,30,"Richard","Gervase","Gervase"
"US01","Survivor: Borneo",1,11,33,"Colleen","Sean","Colleen"
"US01","Survivor: Borneo",1,11,33,"Sean","Colleen","Colleen"
"US01","Survivor: Borneo",1,11,33,"Sue","Colleen","Colleen"
"US01","Survivor: Borneo",1,11,33,"Rudy","Colleen","Colleen"
"US01","Survivor: Borneo",1,11,33,"Kelly","Sean","Colleen"
"US01","Survivor: Borneo",1,11,33,"Richard","Colleen","Colleen"
"US01","Survivor: Borneo",1,12,36,"Sean","Sue","Sean"
"US01","Survivor: Borneo",1,12,36,"Sue","Sean","Sean"
"US01","Survivor: Borneo",1,12,36,"Rudy","Sean","Sean"
"US01","Survivor: Borneo",1,12,36,"Kelly","Sean","Sean"
"US01","Survivor: Borneo",1,12,36,"Richard","Sean","Sean"
"US01","Survivor: Borneo",1,13,37,"Sue","Richard","Sue"
"US01","Survivor: Borneo",1,13,37,"Rudy","Sue","Sue"
"US01","Survivor: Borneo",1,13,37,"Kelly","Richard","Sue"
"US01","Survivor: Borneo",1,13,37,"Richard","Sue","Sue"
"US01","Survivor: Borneo",1,13,37,"Sue",NA,"Sue"
"US01","Survivor: Borneo",1,13,37,"Rudy","Sue","Sue"
"US01","Survivor: Borneo",1,13,37,"Kelly","Sue","Sue"
"US01","Survivor: Borneo",1,13,37,"Richard",NA,"Sue"
"US01","Survivor: Borneo",1,13,38,"Rudy",NA,"Rudy"
"US01","Survivor: Borneo",1,13,38,"Kelly","Rudy","Rudy"
"US01","Survivor: Borneo",1,13,38,"Richard",NA,"Rudy"
"US02","Survivor: The Australian Outback",2,1,3,"Debb","Jeff","Debb"
"US02","Survivor: The Australian Outback",2,1,3,"Kimmi","Debb","Debb"
"US02","Survivor: The Australian Outback",2,1,3,"Michael","Debb","Debb"
"US02","Survivor: The Australian Outback",2,1,3,"Jeff","Debb","Debb"
"US02","Survivor: The Australian Outback",2,1,3,"Alicia","Debb","Debb"
"US02","Survivor: The Australian Outback",2,1,3,"Nick","Debb","Debb"
"US02","Survivor: The Australian Outback",2,1,3,"Rodger","Debb","Debb"
"US02","Survivor: The Australian Outback",2,1,3,"Elisabeth","Debb","Debb"
"US02","Survivor: The Australian Outback",2,2,6,"Kel","Jerri","Kel"
"US02","Survivor: The Australian Outback",2,2,6,"Maralyn","Kel","Kel"
"US02","Survivor: The Australian Outback",2,2,6,"Mitchell","Kel","Kel"
"US02","Survivor: The Australian Outback",2,2,6,"Jerri","Kel","Kel"
"US02","Survivor: The Australian Outback",2,2,6,"Amber","Kel","Kel"
"US02","Survivor: The Australian Outback",2,2,6,"Keith","Kel","Kel"
"US02","Survivor: The Australian Outback",2,2,6,"Colby","Kel","Kel"
"US02","Survivor: The Australian Outback",2,2,6,"Tina","Kel","Kel"
"US02","Survivor: The Australian Outback",2,3,9,"Maralyn","Jerri","Maralyn"
"US02","Survivor: The Australian Outback",2,3,9,"Mitchell","Maralyn","Maralyn"
"US02","Survivor: The Australian Outback",2,3,9,"Jerri","Maralyn","Maralyn"
"US02","Survivor: The Australian Outback",2,3,9,"Amber","Maralyn","Maralyn"
"US02","Survivor: The Australian Outback",2,3,9,"Keith","Mitchell","Maralyn"
"US02","Survivor: The Australian Outback",2,3,9,"Colby","Maralyn","Maralyn"
"US02","Survivor: The Australian Outback",2,3,9,"Tina","Maralyn","Maralyn"
"US02","Survivor: The Australian Outback",2,4,12,"Mitchell","Keith","Mitchell"
"US02","Survivor: The Australian Outback",2,4,12,"Jerri","Keith","Mitchell"
"US02","Survivor: The Australian Outback",2,4,12,"Amber","Keith","Mitchell"
"US02","Survivor: The Australian Outback",2,4,12,"Keith","Mitchell","Mitchell"
"US02","Survivor: The Australian Outback",2,4,12,"Colby","Mitchell","Mitchell"
"US02","Survivor: The Australian Outback",2,4,12,"Tina","Mitchell","Mitchell"
"US02","Survivor: The Australian Outback",2,4,12,"Mitchell",NA,"Mitchell"
"US02","Survivor: The Australian Outback",2,4,12,"Jerri","Keith","Mitchell"
"US02","Survivor: The Australian Outback",2,4,12,"Amber","Keith","Mitchell"
"US02","Survivor: The Australian Outback",2,4,12,"Keith",NA,"Mitchell"
"US02","Survivor: The Australian Outback",2,4,12,"Colby","Mitchell","Mitchell"
"US02","Survivor: The Australian Outback",2,4,12,"Tina","Mitchell","Mitchell"
"US02","Survivor: The Australian Outback",2,4,12,"Mitchell",NA,"Mitchell"
"US02","Survivor: The Australian Outback",2,4,12,"Keith",NA,"Mitchell"
"US02","Survivor: The Australian Outback",2,5,15,"Kimmi","Jeff","Kimmi"
"US02","Survivor: The Australian Outback",2,5,15,"Michael","Kimmi","Kimmi"
"US02","Survivor: The Australian Outback",2,5,15,"Jeff","Kimmi","Kimmi"
"US02","Survivor: The Australian Outback",2,5,15,"Alicia","Kimmi","Kimmi"
"US02","Survivor: The Australian Outback",2,5,15,"Nick","Kimmi","Kimmi"
"US02","Survivor: The Australian Outback",2,5,15,"Rodger","Kimmi","Kimmi"
"US02","Survivor: The Australian Outback",2,5,15,"Elisabeth","Kimmi","Kimmi"
"US02","Survivor: The Australian Outback",2,7,21,"Jeff","Colby","Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Alicia","Colby","Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Jerri","Jeff","Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Nick","Colby","Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Amber","Jeff","Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Rodger","Colby","Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Elisabeth","Colby","Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Keith","Jeff","Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Colby","Jeff","Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Tina","Jeff","Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Jeff",NA,"Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Alicia","Colby","Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Jerri","Jeff","Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Nick","Colby","Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Amber","Jeff","Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Rodger","Colby","Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Elisabeth","Colby","Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Keith","Jeff","Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Colby",NA,"Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Tina","Jeff","Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Jeff",NA,"Jeff"
"US02","Survivor: The Australian Outback",2,7,21,"Colby",NA,"Jeff"
"US02","Survivor: The Australian Outback",2,8,24,"Alicia","Jerri","Alicia"
"US02","Survivor: The Australian Outback",2,8,24,"Jerri","Alicia","Alicia"
"US02","Survivor: The Australian Outback",2,8,24,"Nick","Jerri","Alicia"
"US02","Survivor: The Australian Outback",2,8,24,"Amber","Alicia","Alicia"
"US02","Survivor: The Australian Outback",2,8,24,"Rodger","Jerri","Alicia"
"US02","Survivor: The Australian Outback",2,8,24,"Elisabeth","Jerri","Alicia"
"US02","Survivor: The Australian Outback",2,8,24,"Keith","Alicia","Alicia"
"US02","Survivor: The Australian Outback",2,8,24,"Colby","Alicia","Alicia"
"US02","Survivor: The Australian Outback",2,8,24,"Tina","Alicia","Alicia"
"US02","Survivor: The Australian Outback",2,10,27,"Jerri","Elisabeth","Jerri"
"US02","Survivor: The Australian Outback",2,10,27,"Nick","Jerri","Jerri"
"US02","Survivor: The Australian Outback",2,10,27,"Amber","Elisabeth","Jerri"
"US02","Survivor: The Australian Outback",2,10,27,"Rodger","Jerri","Jerri"
"US02","Survivor: The Australian Outback",2,10,27,"Elisabeth","Jerri","Jerri"
"US02","Survivor: The Australian Outback",2,10,27,"Keith","Jerri","Jerri"
"US02","Survivor: The Australian Outback",2,10,27,"Colby","Jerri","Jerri"
"US02","Survivor: The Australian Outback",2,10,27,"Tina","Jerri","Jerri"
"US02","Survivor: The Australian Outback",2,11,30,"Nick","Keith","Nick"
"US02","Survivor: The Australian Outback",2,11,30,"Amber","Nick","Nick"
"US02","Survivor: The Australian Outback",2,11,30,"Rodger","Amber","Nick"
"US02","Survivor: The Australian Outback",2,11,30,"Elisabeth","Amber","Nick"
"US02","Survivor: The Australian Outback",2,11,30,"Keith","Nick","Nick"
"US02","Survivor: The Australian Outback",2,11,30,"Colby","Nick","Nick"
"US02","Survivor: The Australian Outback",2,11,30,"Tina","Nick","Nick"
"US02","Survivor: The Australian Outback",2,12,33,"Amber","Rodger","Amber"
"US02","Survivor: The Australian Outback",2,12,33,"Rodger","Amber","Amber"
"US02","Survivor: The Australian Outback",2,12,33,"Elisabeth","Amber","Amber"
"US02","Survivor: The Australian Outback",2,12,33,"Keith","Amber","Amber"
"US02","Survivor: The Australian Outback",2,12,33,"Colby","Rodger","Amber"
"US02","Survivor: The Australian Outback",2,12,33,"Tina","Amber","Amber"
"US02","Survivor: The Australian Outback",2,13,36,"Rodger","Keith","Rodger"
"US02","Survivor: The Australian Outback",2,13,36,"Elisabeth","Keith","Rodger"
"US02","Survivor: The Australian Outback",2,13,36,"Keith","Rodger","Rodger"
"US02","Survivor: The Australian Outback",2,13,36,"Colby","Rodger","Rodger"
"US02","Survivor: The Australian Outback",2,13,36,"Tina","Rodger","Rodger"
"US02","Survivor: The Australian Outback",2,14,39,"Elisabeth","Keith","Elisabeth"
"US02","Survivor: The Australian Outback",2,14,39,"Keith","Elisabeth","Elisabeth"
"US02","Survivor: The Australian Outback",2,14,39,"Colby","Elisabeth","Elisabeth"
"US02","Survivor: The Australian Outback",2,14,39,"Tina","Elisabeth","Elisabeth"
"US02","Survivor: The Australian Outback",2,15,41,"Keith",NA,"Keith"
"US02","Survivor: The Australian Outback",2,15,41,"Colby","Keith","Keith"
"US02","Survivor: The Australian Outback",2,15,41,"Tina",NA,"Keith"
"US03","Survivor: Africa",3,1,3,"Diane","Clarence","Diane"
"US03","Survivor: Africa",3,1,3,"Jessie","Diane","Diane"
"US03","Survivor: Africa",3,1,3,"Clarence","Diane","Diane"
"US03","Survivor: Africa",3,1,3,"Kelly","Diane","Diane"
"US03","Survivor: Africa",3,1,3,"Tom","Clarence","Diane"
"US03","Survivor: Africa",3,1,3,"Lex","Diane","Diane"
"US03","Survivor: Africa",3,1,3,"Kim J.","Diane","Diane"
"US03","Survivor: Africa",3,1,3,"Ethan","Diane","Diane"
"US03","Survivor: Africa",3,2,6,"Jessie","Clarence","Jessie"
"US03","Survivor: Africa",3,2,6,"Clarence","Jessie","Jessie"
"US03","Survivor: Africa",3,2,6,"Kelly","Jessie","Jessie"
"US03","Survivor: Africa",3,2,6,"Tom","Clarence","Jessie"
"US03","Survivor: Africa",3,2,6,"Lex","Jessie","Jessie"
"US03","Survivor: Africa",3,2,6,"Kim J.","Jessie","Jessie"
"US03","Survivor: Africa",3,2,6,"Ethan","Jessie","Jessie"
"US03","Survivor: Africa",3,3,9,"Carl","Lindsey","Carl"
"US03","Survivor: Africa",3,3,9,"Linda","Lindsey","Carl"
"US03","Survivor: Africa",3,3,9,"Silas","Carl","Carl"
"US03","Survivor: Africa",3,3,9,"Lindsey","Carl","Carl"
"US03","Survivor: Africa",3,3,9,"Brandon","Carl","Carl"
"US03","Survivor: Africa",3,3,9,"Frank","Lindsey","Carl"
"US03","Survivor: Africa",3,3,9,"Kim P.","Carl","Carl"
"US03","Survivor: Africa",3,3,9,"Teresa","Lindsey","Carl"
"US03","Survivor: Africa",3,3,9,"Carl",NA,"Carl"
"US03","Survivor: Africa",3,3,9,"Linda","Lindsey","Carl"
"US03","Survivor: Africa",3,3,9,"Silas","Carl","Carl"
"US03","Survivor: Africa",3,3,9,"Lindsey",NA,"Carl"
"US03","Survivor: Africa",3,3,9,"Brandon","Carl","Carl"
"US03","Survivor: Africa",3,3,9,"Frank","Lindsey","Carl"
"US03","Survivor: Africa",3,3,9,"Kim P.","Carl","Carl"
"US03","Survivor: Africa",3,3,9,"Teresa","Lindsey","Carl"
"US03","Survivor: Africa",3,3,9,"Carl",NA,"Carl"
"US03","Survivor: Africa",3,3,9,"Lindsey",NA,"Carl"
"US03","Survivor: Africa",3,4,12,"Linda","Silas","Linda"
"US03","Survivor: Africa",3,4,12,"Silas","Linda","Linda"
"US03","Survivor: Africa",3,4,12,"Lindsey","Linda","Linda"
"US03","Survivor: Africa",3,4,12,"Brandon","Linda","Linda"
"US03","Survivor: Africa",3,4,12,"Frank","Silas","Linda"
"US03","Survivor: Africa",3,4,12,"Kim P.","Linda","Linda"
"US03","Survivor: Africa",3,4,12,"Teresa","Silas","Linda"
"US03","Survivor: Africa",3,5,15,"Silas","Frank","Silas"
"US03","Survivor: Africa",3,5,15,"Clarence","Silas","Silas"
"US03","Survivor: Africa",3,5,15,"Frank","Silas","Silas"
"US03","Survivor: Africa",3,5,15,"Teresa","Silas","Silas"
"US03","Survivor: Africa",3,5,15,"Kim J.","Silas","Silas"
"US03","Survivor: Africa",3,5,15,"Ethan","Silas","Silas"
"US03","Survivor: Africa",3,6,18,"Lindsey","Tom","Lindsey"
"US03","Survivor: Africa",3,6,18,"Kelly","Lindsey","Lindsey"
"US03","Survivor: Africa",3,6,18,"Brandon","Tom","Lindsey"
"US03","Survivor: Africa",3,6,18,"Kim P.","Tom","Lindsey"
"US03","Survivor: Africa",3,6,18,"Tom","Lindsey","Lindsey"
"US03","Survivor: Africa",3,6,18,"Lex","Lindsey","Lindsey"
"US03","Survivor: Africa",3,6,18,"Lindsey",NA,"Lindsey"
"US03","Survivor: Africa",3,6,18,"Kelly","Lindsey","Lindsey"
"US03","Survivor: Africa",3,6,18,"Brandon","Tom","Lindsey"
"US03","Survivor: Africa",3,6,18,"Kim P.","Tom","Lindsey"
"US03","Survivor: Africa",3,6,18,"Tom",NA,"Lindsey"
"US03","Survivor: Africa",3,6,18,"Lex","Lindsey","Lindsey"
"US03","Survivor: Africa",3,6,18,"Lindsey",NA,"Lindsey"
"US03","Survivor: Africa",3,6,18,"Tom",NA,"Lindsey"
"US03","Survivor: Africa",3,7,21,"Clarence","Lex","Clarence"
"US03","Survivor: Africa",3,7,21,"Kelly","Clarence","Clarence"
"US03","Survivor: Africa",3,7,21,"Brandon","Clarence","Clarence"
"US03","Survivor: Africa",3,7,21,"Frank","Clarence","Clarence"
"US03","Survivor: Africa",3,7,21,"Kim P.","Clarence","Clarence"
"US03","Survivor: Africa",3,7,21,"Teresa","Lex","Clarence"
"US03","Survivor: Africa",3,7,21,"Tom","Clarence","Clarence"
"US03","Survivor: Africa",3,7,21,"Lex","Clarence","Clarence"
"US03","Survivor: Africa",3,7,21,"Kim J.","Clarence","Clarence"
"US03","Survivor: Africa",3,7,21,"Ethan","Clarence","Clarence"
"US03","Survivor: Africa",3,9,24,"Kelly","Lex","Kelly"
"US03","Survivor: Africa",3,9,24,"Brandon","Kelly","Kelly"
"US03","Survivor: Africa",3,9,24,"Frank","Lex","Kelly"
"US03","Survivor: Africa",3,9,24,"Kim P.","Lex","Kelly"
"US03","Survivor: Africa",3,9,24,"Teresa","Lex","Kelly"
"US03","Survivor: Africa",3,9,24,"Tom","Kelly","Kelly"
"US03","Survivor: Africa",3,9,24,"Lex","Kelly","Kelly"
"US03","Survivor: Africa",3,9,24,"Kim J.","Kelly","Kelly"
"US03","Survivor: Africa",3,9,24,"Ethan","Kelly","Kelly"
"US03","Survivor: Africa",3,10,27,"Brandon","Frank","Brandon"
"US03","Survivor: Africa",3,10,27,"Frank","Brandon","Brandon"
"US03","Survivor: Africa",3,10,27,"Kim P.","Brandon","Brandon"
"US03","Survivor: Africa",3,10,27,"Teresa","Brandon","Brandon"
"US03","Survivor: Africa",3,10,27,"Tom","Brandon","Brandon"
"US03","Survivor: Africa",3,10,27,"Lex","Frank","Brandon"
"US03","Survivor: Africa",3,10,27,"Kim J.","Brandon","Brandon"
"US03","Survivor: Africa",3,10,27,"Ethan","Brandon","Brandon"
"US03","Survivor: Africa",3,11,30,"Frank","Kim J.","Frank"
"US03","Survivor: Africa",3,11,30,"Kim P.","Frank","Frank"
"US03","Survivor: Africa",3,11,30,"Teresa","Frank","Frank"
"US03","Survivor: Africa",3,11,30,"Tom","Frank","Frank"
"US03","Survivor: Africa",3,11,30,"Lex","Frank","Frank"
"US03","Survivor: Africa",3,11,30,"Kim J.","Frank","Frank"
"US03","Survivor: Africa",3,11,30,"Ethan","Frank","Frank"
"US03","Survivor: Africa",3,12,33,"Kim P.","Lex","Kim P."
"US03","Survivor: Africa",3,12,33,"Teresa","Lex","Kim P."
"US03","Survivor: Africa",3,12,33,"Tom","Kim P.","Kim P."
"US03","Survivor: Africa",3,12,33,"Lex","Kim P.","Kim P."
"US03","Survivor: Africa",3,12,33,"Kim J.","Kim P.","Kim P."
"US03","Survivor: Africa",3,12,33,"Ethan","Kim P.","Kim P."
"US03","Survivor: Africa",3,13,36,"Teresa","Tom","Teresa"
"US03","Survivor: Africa",3,13,36,"Tom","Teresa","Teresa"
"US03","Survivor: Africa",3,13,36,"Lex","Teresa","Teresa"
"US03","Survivor: Africa",3,13,36,"Kim J.","Teresa","Teresa"
"US03","Survivor: Africa",3,13,36,"Ethan","Teresa","Teresa"
"US03","Survivor: Africa",3,14,37,"Tom","Lex","Tom"
"US03","Survivor: Africa",3,14,37,"Lex","Tom","Tom"
"US03","Survivor: Africa",3,14,37,"Kim J.","Tom","Tom"
"US03","Survivor: Africa",3,14,37,"Ethan","Tom","Tom"
"US03","Survivor: Africa",3,14,38,"Lex",NA,"Lex"
"US03","Survivor: Africa",3,14,38,"Kim J.","Lex","Lex"
"US03","Survivor: Africa",3,14,38,"Ethan",NA,"Lex"
"US04","Survivor: Marquesas",4,1,3,"Peter","Patricia","Peter"
"US04","Survivor: Marquesas",4,1,3,"Patricia","Peter","Peter"
"US04","Survivor: Marquesas",4,1,3,"Hunter","Peter","Peter"
"US04","Survivor: Marquesas",4,1,3,"Sarah","Peter","Peter"
"US04","Survivor: Marquesas",4,1,3,"Gina","Peter","Peter"
"US04","Survivor: Marquesas",4,1,3,"Boston Rob","Peter","Peter"
"US04","Survivor: Marquesas",4,1,3,"Sean","Sarah","Peter"
"US04","Survivor: Marquesas",4,1,3,"Vecepia","Sarah","Peter"
"US04","Survivor: Marquesas",4,2,6,"Patricia","Sarah","Patricia"
"US04","Survivor: Marquesas",4,2,6,"Hunter","Sarah","Patricia"
"US04","Survivor: Marquesas",4,2,6,"Sarah","Patricia","Patricia"
"US04","Survivor: Marquesas",4,2,6,"Gina","Sarah","Patricia"
"US04","Survivor: Marquesas",4,2,6,"Boston Rob","Patricia","Patricia"
"US04","Survivor: Marquesas",4,2,6,"Sean","Patricia","Patricia"
"US04","Survivor: Marquesas",4,2,6,"Vecepia","Patricia","Patricia"
"US04","Survivor: Marquesas",4,3,9,"Hunter","Sarah","Hunter"
"US04","Survivor: Marquesas",4,3,9,"Sarah","Hunter","Hunter"
"US04","Survivor: Marquesas",4,3,9,"Gina","Sarah","Hunter"
"US04","Survivor: Marquesas",4,3,9,"Boston Rob","Hunter","Hunter"
"US04","Survivor: Marquesas",4,3,9,"Sean","Hunter","Hunter"
"US04","Survivor: Marquesas",4,3,9,"Vecepia","Hunter","Hunter"
"US04","Survivor: Marquesas",4,4,12,"Sarah","Kathy","Sarah"
"US04","Survivor: Marquesas",4,4,12,"Gina","Sarah","Sarah"
"US04","Survivor: Marquesas",4,4,12,"Paschal","Sarah","Sarah"
"US04","Survivor: Marquesas",4,4,12,"Kathy","Sarah","Sarah"
"US04","Survivor: Marquesas",4,4,12,"Neleh","Sarah","Sarah"
"US04","Survivor: Marquesas",4,5,15,"Gabriel","Boston Rob","Gabriel"
"US04","Survivor: Marquesas",4,5,15,"Boston Rob","Gabriel","Gabriel"
"US04","Survivor: Marquesas",4,5,15,"John","Gabriel","Gabriel"
"US04","Survivor: Marquesas",4,5,15,"Zoe","Gabriel","Gabriel"
"US04","Survivor: Marquesas",4,5,15,"Tammy","Gabriel","Gabriel"
"US04","Survivor: Marquesas",4,5,15,"Robert","Gabriel","Gabriel"
"US04","Survivor: Marquesas",4,5,15,"Sean","Gabriel","Gabriel"
"US04","Survivor: Marquesas",4,5,15,"Vecepia","Gabriel","Gabriel"
"US04","Survivor: Marquesas",4,6,18,"Gina","Kathy","Gina"
"US04","Survivor: Marquesas",4,6,18,"Paschal","Gina","Gina"
"US04","Survivor: Marquesas",4,6,18,"Kathy","Gina","Gina"
"US04","Survivor: Marquesas",4,6,18,"Neleh","Gina","Gina"
"US04","Survivor: Marquesas",4,7,21,"Boston Rob","John","Boston Rob"
"US04","Survivor: Marquesas",4,7,21,"John","Boston Rob","Boston Rob"
"US04","Survivor: Marquesas",4,7,21,"Zoe","Boston Rob","Boston Rob"
"US04","Survivor: Marquesas",4,7,21,"Tammy","Boston Rob","Boston Rob"
"US04","Survivor: Marquesas",4,7,21,"Robert","Boston Rob","Boston Rob"
"US04","Survivor: Marquesas",4,7,21,"Sean","John","Boston Rob"
"US04","Survivor: Marquesas",4,7,21,"Paschal","Boston Rob","Boston Rob"
"US04","Survivor: Marquesas",4,7,21,"Kathy","Zoe","Boston Rob"
"US04","Survivor: Marquesas",4,7,21,"Neleh","Boston Rob","Boston Rob"
"US04","Survivor: Marquesas",4,7,21,"Vecepia","Boston Rob","Boston Rob"
"US04","Survivor: Marquesas",4,8,24,"John","Sean","John"
"US04","Survivor: Marquesas",4,8,24,"Zoe","John","John"
"US04","Survivor: Marquesas",4,8,24,"Tammy","Sean","John"
"US04","Survivor: Marquesas",4,8,24,"Robert","Sean","John"
"US04","Survivor: Marquesas",4,8,24,"Sean","John","John"
"US04","Survivor: Marquesas",4,8,24,"Paschal","John","John"
"US04","Survivor: Marquesas",4,8,24,"Kathy","John","John"
"US04","Survivor: Marquesas",4,8,24,"Neleh","John","John"
"US04","Survivor: Marquesas",4,8,24,"Vecepia","John","John"
"US04","Survivor: Marquesas",4,10,27,"Zoe","Robert","Zoe"
"US04","Survivor: Marquesas",4,10,27,"Tammy","Zoe","Zoe"
